Drug,Best Conf,Cosine Similarity
Quinestrol,Conf 24,0.8054842326594664
4-(Isopropylamino)diphenylamine,Conf 103,0.805224243164725
Diacetyl benzoyl lathyrol,Conf 67,0.8050747857921704
Moexipril,Conf 34,0.8049200164881398
Propranolol,Conf 106,0.8048322366037607
Tenofovir disoproxil,Conf 124,0.8047141035882044
Pancuronium,Conf 127,0.8046375929929644
Iofetamine I-123,Conf 18,0.8043761542286062
Lapatinib,Conf 4,0.8040061898548895
Pitavastatin,Conf 196,0.8039977450807811
Diphenylguanidine,Conf 58,0.8037042040017092
Glimepiride,Conf 207,0.8036996309649479
Lemborexant,Conf 50,0.803349176331033
Calcifediol,Conf 168,0.8032660134273291
Methotrexate,Conf 299,0.8032490060098929
Arzoxifene,Conf 36,0.8027094800358862
Menthyl salicylate,Conf 18,0.8024347328664525
Ensulizole,Conf 138,0.8022558756078983
Iodipamide,Conf 319,0.8020019443625864
Fosinopril,Conf 324,0.8016492700391548
Fedratinib,Conf 229,0.8015300473927247
Ambenonium,Conf 115,0.8014356158049266
Pexidartinib,Conf 310,0.8014031284870873
Pipradrol,Conf 108,0.8011879316603192
Nifedipine,Conf 24,0.8011372544744201
Ramipril,Conf 295,0.8010252011159092
Tolbutamide,Conf 103,0.8009988601617468
alpha-Amyl cinnamaldehyde,Conf 201,0.8008533237494443
Manidipine,Conf 229,0.8008504819164517
Hexetidine,Conf 47,0.8006168690374176
Testosterone enantate benzilic acid hydrazone,Conf 198,0.8006091622744295
Tetrofosmin,Conf 251,0.8005246342397905
Raltitrexed,Conf 6,0.8005142788340832
Permethrin,Conf 218,0.8001413122335973
Lansoprazole,Conf 142,0.7999962043009925
Ebastine,Conf 81,0.7997104020351624
Rupatadine,Conf 76,0.7995904854396051
Cilostazol,Conf 119,0.7993856217944637
Dutasteride,Conf 31,0.7992467770001285
Ertapenem,Conf 83,0.7991160895538586
Metergoline,Conf 100,0.7989224920902566
Sofosbuvir,Conf 39,0.7986258909427217
Cetrimonium,Conf 222,0.798479262725318
Amprenavir,Conf 211,0.7984057222779453
Hydroxyprogesterone caproate,Conf 170,0.7981036574806825
Valsartan,Conf 37,0.7980757897286657
Trazodone,Conf 12,0.79769857750456
Mepenzolate,Conf 92,0.7975715059871238
Cabozantinib,Conf 27,0.7972761962130628
Hydroxychloroquine,Conf 197,0.7972684820781069
Anisotropine methylbromide,Conf 40,0.796984993637735
Sulfinpyrazone,Conf 165,0.7966131038345473
Bromocriptine,Conf 130,0.7961568553545418
Udenafil,Conf 164,0.7954624968854295
alpha-Linolenic acid,Conf 463,0.795448584725701
Capsaicin,Conf 163,0.7951177701472201
Bisoprolol,Conf 132,0.794895498334377
Flibanserin,Conf 25,0.7947369003421563
Nimodipine,Conf 303,0.7945215387275665
Cinnarizine,Conf 13,0.7944611258844446
Alectinib,Conf 59,0.7944334943744511
Triprolidine,Conf 12,0.7943698625567345
Dexlansoprazole,Conf 10,0.7942565219032229
Almitrine,Conf 24,0.7939434653208888
Tenofovir alafenamide,Conf 7,0.7938161008984806
Netupitant,Conf 16,0.7936161542633999
Brexanolone,Conf 114,0.7936117659415616
Capmatinib,Conf 17,0.7930264179653345
Axitinib,Conf 7,0.7927985777493569
Aripiprazole lauroxil,Conf 129,0.7927158365556249
Alfuzosin,Conf 61,0.7926267245641231
Indocyanine green acid form,Conf 30,0.7924482042405869
Nilotinib,Conf 59,0.792425565485412
Zinc Dibutyldithiocarbamate,Conf 271,0.7923745267164787
Dihydro-alpha-ergocryptine,Conf 116,0.79226739926937
Lapyrium,Conf 13,0.7919425136182485
Difluprednate,Conf 4,0.7917133010307972
Lorpiprazole,Conf 12,0.7913087839465
Enalaprilat,Conf 31,0.7912415829357509
Benzthiazide,Conf 37,0.7909650544988325
Sacubitril,Conf 93,0.7909075043322159
Latanoprostene bunod,Conf 315,0.7908666014297343
Lisdexamfetamine,Conf 135,0.7906742528534257
Dolutegravir,Conf 15,0.7900866977763116
Fluindione,Conf 35,0.7898979240055479
Tazarotene,Conf 52,0.7898938801599965
Ziprasidone,Conf 5,0.7897705590345016
Cyclandelate,Conf 108,0.7896800278792251
Paroxetine,Conf 188,0.7895454511743408
Antrafenine,Conf 50,0.7895343457033821
Umeclidinium,Conf 2,0.7894969944293884
Clofazimine,Conf 125,0.7894840699857643
Domiphen,Conf 251,0.7892040543344315
Butoconazole,Conf 68,0.7891464676473844
Zuclopenthixol,Conf 223,0.7889624426570635
Rutin,Conf 5,0.7886763548266753
Bicisate,Conf 143,0.7886135272035564
Hydroxyzine,Conf 154,0.788463710950868
Travoprost,Conf 438,0.7882035910870733
Trifarotene,Conf 145,0.7881831781985852
Bezafibrate,Conf 207,0.7880831605907719
Atovaquone,Conf 3,0.7879274455013497
Mizolastine,Conf 25,0.7879146851433081
Hydroxyethyl cellulose,Conf 7,0.7879081946653931
Lisinopril,Conf 25,0.7877386492319628
Sildenafil,Conf 64,0.7877260692241203
Amiodarone,Conf 3,0.7877029394669786
Diloxanide furoate,Conf 45,0.787507687610196
Risperidone,Conf 172,0.7875022819330629
Alfacalcidol,Conf 15,0.7874088315009278
Thiohexam,Conf 23,0.7871641389427873
Proguanil,Conf 12,0.7871140699523578
Cangrelor,Conf 30,0.7870131106350581
Naloxegol,Conf 108,0.7868633165000172
Iloperidone,Conf 39,0.786608484879443
Metocurine,Conf 71,0.7864624477401847
Oxybutynin,Conf 107,0.7863388067956499
Glyburide,Conf 36,0.786286192524719
Micronomicin,Conf 14,0.7862451854269883
Bazedoxifene,Conf 169,0.7860232156680212
Gliquidone,Conf 117,0.7859934808601429
Lomefloxacin,Conf 1,0.7858199386251905
Dexibuprofen,Conf 23,0.7856643420775534
Lenvatinib,Conf 86,0.7856018088953819
Elexacaftor,Conf 97,0.785376908042464
Nicardipine,Conf 32,0.7852886227602932
Epoprostenol,Conf 51,0.7852617013173518
Lercanidipine,Conf 158,0.7852414677283731
Ubiquinol,Conf 1,0.7851821831671765
Pinaverium,Conf 53,0.7843631188909389
Siponimod,Conf 58,0.7842619858178589
Dacomitinib,Conf 20,0.7840563338796762
Bictegravir,Conf 91,0.7840400348128412
Iocetamic acid,Conf 218,0.7839491036976456
Desloratadine,Conf 86,0.7839219233805664
Zofenopril,Conf 169,0.7838882171079928
Sertaconazole,Conf 55,0.7836331838569538
Bepotastine,Conf 85,0.783326828153671
Polydatin,Conf 169,0.783264178116352
Benazepril,Conf 59,0.7830694436413997
Dinoprost,Conf 231,0.782738376372196
Letermovir,Conf 168,0.7826004759104837
Capecitabine,Conf 51,0.782348275491943
Tafluprost,Conf 31,0.7822433771539253
Netarsudil,Conf 213,0.782147143054071
Valrubicin,Conf 19,0.7820216506667508
Ticagrelor,Conf 5,0.781660950226767
Silodosin,Conf 199,0.7816433993783422
Carbamazepine,Conf 194,0.7815653873875847
Losartan,Conf 26,0.7815394022137794
Mirabegron,Conf 127,0.7813473623053807
Azelastine,Conf 8,0.7812564977189447
Enzalutamide,Conf 163,0.7812101847585636
DL-dimyristoylphosphatidylcholine,Conf 20,0.781135780659587
Meclizine,Conf 20,0.7810377525544829
Fosamprenavir,Conf 343,0.781017432657679
Methyl undecenoyl leucinate,Conf 98,0.780369376667062
Pazopanib,Conf 241,0.7803507054168536
Maraviroc,Conf 7,0.7803483422123838
Testosterone undecanoate,Conf 38,0.7800471702149129
Vemurafenib,Conf 101,0.7797289493972036
Rabeprazole,Conf 12,0.7796837600614099
Cyclophosphamide,Conf 232,0.779554777270352
Hexafluronium,Conf 423,0.7794059292552942
Acrivastine,Conf 99,0.7790515225968316
Brexpiprazole,Conf 95,0.7785145693442013
Cilazapril,Conf 267,0.7784929091338406
Ioxaglic acid,Conf 48,0.7783598772792846
1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol)),Conf 25,0.778282679583021
Erdafitinib,Conf 64,0.7782760803033799
Bisoctrizole,Conf 5,0.7781634190235684
Riluzole,Conf 48,0.7778126161754697
Prasugrel,Conf 190,0.7776795999410507
Tubocurarine,Conf 57,0.7776366505498262
Romidepsin,Conf 135,0.7772128299148179
Lumefantrine,Conf 158,0.7771823833275743
Probenecid,Conf 148,0.7769011967761454
Regorafenib,Conf 102,0.7767423442591347
Spirapril,Conf 43,0.7765500246389107
Diphenylpyraline,Conf 20,0.7765490520306472
Pimavanserin,Conf 160,0.7763316320570127
Acebutolol,Conf 254,0.7761182598308941
Oxetacaine,Conf 139,0.7760430678862513
Balsalazide,Conf 15,0.7758406464666178
Pimozide,Conf 276,0.7757837567143256
Rivaroxaban,Conf 6,0.7751710288447633
Misoprostol,Conf 67,0.7751375384606048
Ivosidenib,Conf 206,0.7750986430974243
Darolutamide,Conf 30,0.7749687076944896
Benzydamine,Conf 96,0.7748923928339376
Bexarotene,Conf 166,0.7748672169795917
Terconazole,Conf 37,0.7744850591261168
Dabigatran etexilate,Conf 18,0.7744037939298447
Dihydroergocristine,Conf 191,0.77438360885271
Cabazitaxel,Conf 32,0.7743465761772456
Benzatropine,Conf 17,0.7742923970155031
Drotaverine,Conf 158,0.7742884324928803
Dronedarone,Conf 58,0.774242507130589
Raloxifene,Conf 77,0.7740326687003419
Arbutamine,Conf 133,0.7739069797977283
Metoclopramide,Conf 31,0.7736616444338927
Efavirenz,Conf 147,0.7735397976403854
Docetaxel,Conf 16,0.7733889748749473
Lasofoxifene,Conf 180,0.7733622894285559
Eugenol,Conf 113,0.7729099332593578
Tolazamide,Conf 98,0.7728719779679543
Ezogabine,Conf 45,0.7728193376393904
Ergotamine,Conf 31,0.7727727958323954
Panobinostat,Conf 162,0.7727115220954782
Olmesartan,Conf 34,0.7725341943626871
Encorafenib,Conf 51,0.7722753566508307
Avobenzone,Conf 60,0.772122873000137
Bisoxatin,Conf 54,0.7720990420848889
Fosaprepitant,Conf 318,0.7720167436418701
Benzhydrocodone,Conf 91,0.7719270506392283
Eluxadoline,Conf 114,0.7718936485656865
Demecarium,Conf 258,0.7718679838832996
Chenodeoxycholic acid,Conf 73,0.7716394854053883
Fenofibric acid,Conf 16,0.7713854590102746
Nebivolol,Conf 62,0.7713689453035042
Benzyl benzoate,Conf 35,0.7713625815362695
Carvedilol,Conf 175,0.7710238601139925
Topotecan,Conf 85,0.7709362235346835
Levomenol,Conf 5,0.7707945660140351
Cefuroxime,Conf 19,0.7706648181908802
Nelfinavir,Conf 30,0.7706365336201061
Midostaurin,Conf 85,0.7704990995372358
Nicergoline,Conf 46,0.7704172040231663
Vinorelbine,Conf 63,0.7704123029099464
Clobetasol propionate,Conf 110,0.7703910910749343
Aprepitant,Conf 96,0.7702140905346311
Idarubicin,Conf 128,0.7700183286253585
Cephaloglycin,Conf 23,0.7698926246774359
Phenindione,Conf 60,0.76981187318165
Ciclesonide,Conf 137,0.7695760006417353
Pramiracetam,Conf 124,0.769168426237949
Betaxolol,Conf 104,0.7691409291269784
Ceftazidime,Conf 27,0.7690291684542233
Roflumilast,Conf 163,0.7689934218029898
Cinacalcet,Conf 385,0.7688927974888349
Bosentan,Conf 220,0.7686210829375846
Vincristine,Conf 49,0.7681422736616257
Terbutaline,Conf 129,0.767423933712208
Lomitapide,Conf 131,0.7673876157173635
Esomeprazole,Conf 10,0.7671787555482715
Docosanol,Conf 445,0.7669233370689225
Trihexyphenidyl,Conf 188,0.7665539631521737
Ethanolamine oleate,Conf 402,0.7664413807467148
Vardenafil,Conf 244,0.7663385758471507
Gilteritinib,Conf 144,0.7663364726346907
Besifloxacin,Conf 74,0.7663101056036323
Bumadizone,Conf 71,0.7660930274500429
Pantoprazole,Conf 109,0.7657261837254404
Isocarboxazid,Conf 70,0.7653389339251531
Amylmetacresol,Conf 116,0.7649817344332691
Iloprost,Conf 197,0.764814716158149
Lubiprostone,Conf 57,0.7643387681480875
Econazole,Conf 3,0.7640043615936933
Eribulin,Conf 57,0.7639857345985811
Testosterone enanthate,Conf 187,0.7638839228561803
Aliskiren,Conf 71,0.7638214390473443
Naftifine,Conf 19,0.7635820653785507
Nisoldipine,Conf 222,0.763464280939452
Gatifloxacin,Conf 118,0.7633179919298072
Rifapentine,Conf 5,0.7632426626723623
Hexobendine,Conf 320,0.7630648339396069
Fexofenadine,Conf 214,0.7629512953438775
Simeprevir,Conf 29,0.7628753937545921
Ipratropium,Conf 184,0.7628052054070409
Epicriptine,Conf 10,0.7626795956643364
Acalabrutinib,Conf 57,0.7625508054074107
Cefoperazone,Conf 17,0.7625241931180616
Clemastine,Conf 31,0.7625055664852428
Celecoxib,Conf 4,0.7621314597406712
Isosulfan blue,Conf 102,0.7621279077120787
Acitretin,Conf 66,0.7619640678936936
Triclosan,Conf 32,0.761947966711767
Vorapaxar,Conf 78,0.7618036180798903
Pralatrexate,Conf 230,0.7616687026663327
Atazanavir,Conf 39,0.761533474300707
Biperiden,Conf 2,0.7612950153046399
Doxazosin,Conf 2,0.7612569402419653
Brompheniramine,Conf 92,0.7611970119705592
Oxybuprocaine,Conf 133,0.7611426680636193
Digitoxin,Conf 2,0.7611185858755752
Rasagiline,Conf 90,0.7610075540422727
Lorazepam,Conf 108,0.7608476255933326
Ceritinib,Conf 20,0.7604596120937334
Entrectinib,Conf 115,0.7599188615260397
Dipivefrin,Conf 57,0.7598846146589859
Olaparib,Conf 57,0.7598386545120306
Irbesartan,Conf 65,0.759716267385977
Tiotropium,Conf 39,0.7596834708694131
Sulfasalazine,Conf 25,0.7595666083053547
Lifitegrast,Conf 14,0.7595268253523689
Donepezil,Conf 32,0.7595250551068362
Delavirdine,Conf 56,0.7589809270499109
Probucol,Conf 105,0.7587694530503937
Baloxavir marboxil,Conf 153,0.7586133622358098
Clevidipine,Conf 39,0.7584958198666627
Cefpiramide,Conf 23,0.7584798073015957
Larotrectinib,Conf 138,0.7584640341272627
Grazoprevir,Conf 13,0.7584013647911073
Ezetimibe,Conf 68,0.758244424805797
Tezacaftor,Conf 107,0.757994623146672
Daunorubicin,Conf 80,0.7579565545775295
Rolapitant,Conf 178,0.7578094882337596
Cetylpyridinium,Conf 46,0.757804532263899
Torasemide,Conf 262,0.7577721508360153
Fluspirilene,Conf 127,0.7577721127588443
Fostamatinib,Conf 99,0.7577610973298728
Antazoline,Conf 4,0.7576873431148735
Eprosartan,Conf 63,0.7576802413247516
Bicalutamide,Conf 23,0.75762178009631
Chloroprocaine,Conf 148,0.7575972674919687
Ranolazine,Conf 45,0.7574449111059979
Oxacillin,Conf 184,0.757390711983814
Glasdegib,Conf 72,0.7573024195934033
Mesoridazine,Conf 16,0.7572915176934378
Fenofibrate,Conf 42,0.7572438804582349
Nalbuphine,Conf 33,0.7571310784758634
Ivacaftor,Conf 84,0.7570790661602604
Dicyclomine,Conf 309,0.7568448557467631
Levobupivacaine,Conf 26,0.756545972371656
Revefenacin,Conf 115,0.7564530965538289
Methdilazine,Conf 60,0.7564433991306398
Vandetanib,Conf 88,0.7563558848898568
Levocabastine,Conf 8,0.7562088868701118
Aclidinium,Conf 5,0.7561575634175878
Toremifene,Conf 178,0.7560914268977724
Periciazine,Conf 177,0.7558022475263145
Protirelin,Conf 129,0.7556793015964021
Eplerenone,Conf 99,0.7555450136702927
Vilazodone,Conf 5,0.755477951359183
Darifenacin,Conf 163,0.7554767847132419
Telotristat ethyl,Conf 124,0.7552756118874792
Oxyphenonium,Conf 35,0.755272380046613
Pentoxyverine,Conf 409,0.7551288959859511
Halofantrine,Conf 4,0.7550622134348088
Sonidegib,Conf 2,0.7550299059609925
Flurbiprofen,Conf 63,0.7549540560330369
Homatropine,Conf 3,0.7547548148597696
Ubrogepant,Conf 8,0.7547227988069456
Afatinib,Conf 155,0.7546177275643839
Didecyldimethylammonium,Conf 75,0.7544872358944368
Etoricoxib,Conf 164,0.7543883688196802
Selexipag,Conf 300,0.7543410215486991
Thonzonium,Conf 36,0.7541791218363111
Brigatinib,Conf 22,0.7535806168509872
Rimonabant,Conf 149,0.7534947717012325
Isoconazole,Conf 20,0.7534946730570068
Oxaprozin,Conf 10,0.7532020377143961
Rose bengal,Conf 134,0.7531882086454028
Baricitinib,Conf 84,0.7531691090624805
Piritramide,Conf 55,0.7531572407216506
Diosmin,Conf 43,0.753071500718281
Zucapsaicin,Conf 128,0.7530514667329744
Buspirone,Conf 130,0.7527823936690259
Tolterodine,Conf 7,0.7525787005665937
Ciprofloxacin,Conf 142,0.7525184436605821
Nabilone,Conf 168,0.7522516181899858
Chlorpropamide,Conf 126,0.752104920000498
Fluvoxamine,Conf 143,0.75204670751655
Remifentanil,Conf 54,0.7519948958781506
Pramipexole,Conf 49,0.7519498298677878
Ropivacaine,Conf 263,0.7517840826724931
Tetraferric tricitrate decahydrate,Conf 36,0.7516097658676847
Phenazopyridine,Conf 84,0.7515833465420941
Rilpivirine,Conf 7,0.7515208431352235
Alprostadil,Conf 182,0.7513782699085969
Ifosfamide,Conf 74,0.7511178006833923
Amsacrine,Conf 118,0.7510836823366657
Macitentan,Conf 4,0.7509492412713793
Netilmicin,Conf 249,0.7506116349983516
Methyclothiazide,Conf 106,0.7505893095259061
Lumacaftor,Conf 48,0.7504611023527819
Amorolfine,Conf 23,0.7502628157775413
Isoetharine,Conf 279,0.7502099085696707
Cobimetinib,Conf 65,0.750089285812784
Argatroban,Conf 1,0.7499565181105643
Metipranolol,Conf 132,0.7498550045883386
Triclocarban,Conf 15,0.7497046487006643
Lisuride,Conf 86,0.749466741029726
Nadolol,Conf 59,0.7493550068976146
Metrizoic acid,Conf 189,0.7490436559054992
Flufenamic acid,Conf 15,0.7490235719050561
Loteprednol,Conf 128,0.7488889224739751
Voxelotor,Conf 124,0.7488781298674216
Nefopam,Conf 1,0.7487154078478455
Nitisinone,Conf 76,0.7486124415547736
Amcinonide,Conf 107,0.7485654033874044
Dasatinib,Conf 18,0.7484778865799285
Carmustine,Conf 131,0.7484701998345571
Dicoumarol,Conf 232,0.7482795624027329
Methscopolamine bromide,Conf 61,0.7479957810864116
Osimertinib,Conf 124,0.7479312392022812
Salsalate,Conf 118,0.7478639347865106
Propiverine,Conf 6,0.7477139730757353
Benfotiamine,Conf 71,0.7473627779531885
Practolol,Conf 78,0.7470575110906514
"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",Conf 67,0.7470084117651045
Repaglinide,Conf 10,0.7470062155824552
Ouabain,Conf 100,0.746994987507939
Prilocaine,Conf 170,0.7468462588677092
Berberine,Conf 40,0.7465102043952931
Orciprenaline,Conf 121,0.7464551119377992
Imatinib,Conf 118,0.7464080860951336
Ergocalciferol,Conf 126,0.7464070726673796
Clidinium,Conf 13,0.7462653053042867
Patent Blue,Conf 17,0.746172449204506
Linoleic acid,Conf 149,0.7461487486286298
Procyclidine,Conf 179,0.7460129563102933
Cefradine,Conf 40,0.7457861225113099
Galantamine,Conf 137,0.745354211663008
Sulpiride,Conf 135,0.7453141578120743
Iothalamic acid,Conf 30,0.7452095770513297
Hesperidin,Conf 10,0.7451992659462374
Pemetrexed,Conf 73,0.7451642137220613
Cyclacillin,Conf 49,0.7451165798520162
Nepafenac,Conf 43,0.7450498713684691
Iopamidol,Conf 221,0.7449776959279716
Tiagabine,Conf 56,0.7448047656355034
Ibuprofen,Conf 83,0.7445210280808078
Bromperidol,Conf 132,0.7440705352013413
Entacapone,Conf 128,0.7440282325338626
Pyrvinium,Conf 14,0.7436869362482269
Rivastigmine,Conf 112,0.7434758163785588
Triazolam,Conf 6,0.7433780912372245
Parecoxib,Conf 13,0.7432883513664671
Temocillin,Conf 129,0.7430771807655168
Dinoprostone,Conf 128,0.7430432087251334
Cetirizine,Conf 162,0.742966577419017
Palmitic Acid,Conf 470,0.7426611494482382
Boscalid,Conf 2,0.7424080745781793
Emedastine,Conf 171,0.742399314772877
Propiomazine,Conf 115,0.7423810526909964
DL-dimyristoylphosphatidylglycerol,Conf 113,0.7422605992207502
Sotalol,Conf 66,0.74194286396447
Dihydroergocornine,Conf 91,0.7416260702123868
Anisindione,Conf 38,0.7413528515219593
Opicapone,Conf 50,0.7411439595850821
Palbociclib,Conf 25,0.741121362973803
Fosnetupitant,Conf 95,0.7410948205032347
Glipizide,Conf 198,0.7409773255561074
Isoxaflutole,Conf 46,0.7409087693488776
Azithromycin,Conf 134,0.7404408905662092
Tioconazole,Conf 28,0.7401160274497594
Avatrombopag,Conf 17,0.7401113950658373
Fenbufen,Conf 47,0.7397974825890865
Lumateperone,Conf 45,0.7397496445635495
Finasteride,Conf 104,0.7396101328852833
Levocetirizine,Conf 3,0.7395929947351232
Fluticasone furoate,Conf 118,0.7395790103704212
Phentolamine,Conf 10,0.7393851808130112
Almotriptan,Conf 63,0.739290917224086
Safinamide,Conf 57,0.7392786563797595
Calcitriol,Conf 2,0.7392289850485523
Bromhexine,Conf 143,0.7391026703947917
Levamlodipine,Conf 168,0.73895369684093
Troleandomycin,Conf 12,0.7389186888270997
Dehydrocholic acid,Conf 96,0.7388986698076072
Vortioxetine,Conf 123,0.7388266968750615
Lefamulin,Conf 206,0.7385622583788314
Ulipristal,Conf 85,0.7385585089659454
Ferric maltol,Conf 123,0.7384011962871995
Clobetasol,Conf 107,0.7383996137065144
Ecamsule,Conf 52,0.7382400825702151
Pheneticillin,Conf 169,0.7381574579686537
Meticillin,Conf 13,0.7380218761293059
Digoxin,Conf 74,0.7379640863684624
Methylene blue,Conf 101,0.7378311654257537
Piretanide,Conf 13,0.7376832417835817
Niraparib,Conf 108,0.7375891408661804
Moxisylyte,Conf 94,0.7375644836072117
Pimecrolimus,Conf 9,0.7375440261388785
Disopyramide,Conf 269,0.7373693259190373
Benzocaine,Conf 59,0.7372272861866161
Nortriptyline,Conf 159,0.7371815707115977
Propantheline,Conf 190,0.7371398926130578
Pipobroman,Conf 39,0.7370749801232391
Lacidipine,Conf 230,0.7370275539653903
Lusutrombopag,Conf 59,0.7369008784518981
Dexbrompheniramine,Conf 193,0.7368638558012293
Iophendylate,Conf 347,0.7368154333772982
Orphenadrine,Conf 22,0.7367953064334214
Imiquimod,Conf 11,0.7365429084292354
Ajmaline,Conf 46,0.7364583984698617
Alpelisib,Conf 199,0.7364364203871968
Oxamniquine,Conf 49,0.7363495430547241
Artesunate,Conf 168,0.7363267579306613
Cetyl alcohol,Conf 336,0.7362699127523908
